,TRADING_DATE,PERIOD,DEMAND,USEP,holiday
31426,2016-10-16,35,5524.195,59.85,0
31427,2016-10-16,36,5532.892,60.87,0
31428,2016-10-16,37,5577.095,61.9,0
31429,2016-10-16,38,5683.275,64.04,0
31430,2016-10-16,39,5762.695,67.9,0
31431,2016-10-16,40,5822.738,73.89,0
31432,2016-10-16,41,5830.685,74.18,0
31433,2016-10-16,42,5840.262,74.28,0
31434,2016-10-16,43,5822.156,74.6,0
31435,2016-10-16,44,5769.753000000001,73.47,0
31436,2016-10-16,45,5669.115,71.64,0
31437,2016-10-16,46,5580.172,70.1,0
31438,2016-10-16,47,5477.641,76.66,0
31439,2016-10-16,48,5392.828,75.3,0
31440,2016-10-17,1,5292.727,74.04,0
31441,2016-10-17,2,5196.19,70.57,0
31442,2016-10-17,3,5098.127,67.53,0
31443,2016-10-17,4,5032.09,65.42,0
31444,2016-10-17,5,4984.11,62.42,0
31445,2016-10-17,6,4935.523,59.38,0
31446,2016-10-17,7,4901.464,58.7,0
31447,2016-10-17,8,4881.002,58.7,0
31448,2016-10-17,9,4862.414000000001,58.7,0
31449,2016-10-17,10,4892.08,58.7,0
31450,2016-10-17,11,4946.159000000001,59.37,0
31451,2016-10-17,12,5083.415,65.39,0
31452,2016-10-17,13,5271.073,71.58,0
31453,2016-10-17,14,5434.829000000001,75.22,0
31454,2016-10-17,15,5632.779,59.48,0
31455,2016-10-17,16,5945.371999999999,69.04,0
31456,2016-10-17,17,6231.142,74.18,0
31457,2016-10-17,18,6444.022,73.95,0
31458,2016-10-17,19,6551.797,75.32,0
31459,2016-10-17,20,6632.052,77.46,0
31460,2016-10-17,21,6713.460999999999,80.79,0
31461,2016-10-17,22,6745.359,86.84,0
31462,2016-10-17,23,6735.473000000001,86.86,0
31463,2016-10-17,24,6676.33,79.62,0
31464,2016-10-17,25,6622.161999999999,77.43,0
31465,2016-10-17,26,6634.026,77.52,0
31466,2016-10-17,27,6677.319,79.61,0
31467,2016-10-17,28,6703.64,80.59,0
31468,2016-10-17,29,6701.0509999999995,79.69,0
31469,2016-10-17,30,6669.456999999999,77.52,0
31470,2016-10-17,31,6639.03,76.36,0
31471,2016-10-17,32,6632.599,76.36,0
31472,2016-10-17,33,6621.321999999999,75.82,0
31473,2016-10-17,34,6574.659000000001,75.35,0
31474,2016-10-17,35,6487.156999999999,74.22,0
31475,2016-10-17,36,6345.805,65.08,0
31476,2016-10-17,37,6269.595,61.98,0
31477,2016-10-17,38,6284.953,63.0,0
31478,2016-10-17,39,6309.246,65.08,0
31479,2016-10-17,40,6286.732,66.89,0
31480,2016-10-17,41,6249.194,69.13,0
31481,2016-10-17,42,6204.4980000000005,77.55,0
31482,2016-10-17,43,6148.476,75.98,0
31483,2016-10-17,44,6029.081999999999,75.45,0
31484,2016-10-17,45,5899.017,72.91,0
31485,2016-10-17,46,5778.251,69.11,0
31486,2016-10-17,47,5646.159000000001,70.02,0
31487,2016-10-17,48,5472.169,58.48,0
31488,2016-10-18,1,5298.646,71.6,0
31489,2016-10-18,2,5200.6179999999995,70.48,0
31490,2016-10-18,3,5177.1,70.05,0
31491,2016-10-18,4,5125.859,69.98,0
31492,2016-10-18,5,5073.595,67.52,0
31493,2016-10-18,6,5020.788,64.42,0
31494,2016-10-18,7,4996.47,62.42,0
31495,2016-10-18,8,4967.46,60.16,0
31496,2016-10-18,9,4963.375,64.42,0
31497,2016-10-18,10,4986.729,66.81,0
31498,2016-10-18,11,5036.7570000000005,67.38,0
31499,2016-10-18,12,5133.5779999999995,69.96,0
31500,2016-10-18,13,5311.111,74.08,0
31501,2016-10-18,14,5449.625,74.15,0
31502,2016-10-18,15,5627.069,59.85,0
31503,2016-10-18,16,5898.525,70.61,0
31504,2016-10-18,17,6210.845,71.64,0
31505,2016-10-18,18,6388.453,64.02,0
31506,2016-10-18,19,6531.901999999999,74.2,0
31507,2016-10-18,20,6624.4980000000005,76.32,0
31508,2016-10-18,21,6708.357,79.62,0
31509,2016-10-18,22,6753.9169999999995,90.88,0
31510,2016-10-18,23,6751.342,86.87,0
31511,2016-10-18,24,6687.075,78.49,0
31512,2016-10-18,25,6633.206,76.37,0
31513,2016-10-18,26,6649.651,77.5,0
31514,2016-10-18,27,6710.7919999999995,80.6,0
31515,2016-10-18,28,6742.521,79.7,0
31516,2016-10-18,29,6743.172,79.7,0
31517,2016-10-18,30,6735.001,80.6,0
31518,2016-10-18,31,6741.661,80.79,0
31519,2016-10-18,32,6746.815,80.82,0
31520,2016-10-18,33,6749.275,82.53,0
31521,2016-10-18,34,6711.155,80.78,0
31522,2016-10-18,35,6636.839,78.55,0
31523,2016-10-18,36,6484.920999999999,75.36,0
31524,2016-10-18,37,6413.02,70.15,0
31525,2016-10-18,38,6430.210999999999,73.95,0
31526,2016-10-18,39,6440.5830000000005,74.24,0
31527,2016-10-18,40,6393.681,74.24,0
31528,2016-10-18,41,6349.255,74.21,0
31529,2016-10-18,42,6293.521,113.07,0
31530,2016-10-18,43,6224.5869999999995,78.53,0
31531,2016-10-18,44,6112.986,77.58,0
31532,2016-10-18,45,5992.135,75.98,0
31533,2016-10-18,46,5873.785,75.4,0
31534,2016-10-18,47,5745.568,74.15,0
31535,2016-10-18,48,5626.115,69.7,0
31536,2016-10-19,1,5500.92,82.38,0
31537,2016-10-19,2,5395.496999999999,79.55,0
31538,2016-10-19,3,5281.295999999999,75.69,0
31539,2016-10-19,4,5216.984,75.27,0
31540,2016-10-19,5,5148.353,71.23,0
31541,2016-10-19,6,5095.532,69.07,0
31542,2016-10-19,7,5065.414000000001,67.51,0
31543,2016-10-19,8,5039.799,68.96,0
31544,2016-10-19,9,5038.9490000000005,67.52,0
31545,2016-10-19,10,5037.309,67.51,0
31546,2016-10-19,11,5119.781,69.07,0
31547,2016-10-19,12,5250.552,75.21,0
31548,2016-10-19,13,5429.2880000000005,78.35,0
31549,2016-10-19,14,5562.831999999999,79.53,0
31550,2016-10-19,15,5715.55,62.32,0
31551,2016-10-19,16,5905.607,69.03,0
31552,2016-10-19,17,6185.125,70.1,0
31553,2016-10-19,18,6357.733,64.42,0
31554,2016-10-19,19,6459.678000000001,68.98,0
31555,2016-10-19,20,6516.734,70.68,0
31556,2016-10-19,21,6572.621,74.2,0
31557,2016-10-19,22,6609.7519999999995,75.51,0
31558,2016-10-19,23,6585.518,75.34,0
31559,2016-10-19,24,6532.6669999999995,72.44,0
31560,2016-10-19,25,6467.441,66.39,0
31561,2016-10-19,26,6471.392,66.41,0
31562,2016-10-19,27,6528.02,66.11,0
31563,2016-10-19,28,6544.312,62.37,0
31564,2016-10-19,29,6533.7609999999995,62.37,0
31565,2016-10-19,30,6508.076,65.06,0
31566,2016-10-19,31,6509.795,71.34,0
31567,2016-10-19,32,6508.573,71.34,0
31568,2016-10-19,33,6517.101,71.7,0
31569,2016-10-19,34,6499.155,71.33,0
31570,2016-10-19,35,6444.579000000001,64.13,0
31571,2016-10-19,36,6330.209,64.0,0
31572,2016-10-19,37,6267.6669999999995,61.98,0
31573,2016-10-19,38,6285.831999999999,62.99,0
31574,2016-10-19,39,6305.494000000001,64.02,0
31575,2016-10-19,40,6275.793000000001,64.03,0
31576,2016-10-19,41,6231.441,64.31,0
31577,2016-10-19,42,6159.092,75.72,0
31578,2016-10-19,43,6082.161999999999,74.32,0
31579,2016-10-19,44,5958.995,70.17,0
31580,2016-10-19,45,5831.718000000001,65.43,0
31581,2016-10-19,46,5702.835999999999,61.94,0
31582,2016-10-19,47,5579.347,60.81,0
31583,2016-10-19,48,5475.524,58.85,0
31584,2016-10-20,1,5362.526,74.17,0
31585,2016-10-20,2,5253.35,71.07,0
31586,2016-10-20,3,5139.755,65.57,0
31587,2016-10-20,4,5073.903,62.89,0
31588,2016-10-20,5,5016.812,61.85,0
31589,2016-10-20,6,4974.766,59.82,0
31590,2016-10-20,7,4944.832,59.38,0
31591,2016-10-20,8,4921.831,58.78,0
31592,2016-10-20,9,4916.304,58.71,0
31593,2016-10-20,10,4939.728,59.38,0
31594,2016-10-20,11,5010.734,60.47,0
31595,2016-10-20,12,5145.69,67.45,0
31596,2016-10-20,13,5329.2119999999995,71.59,0
31597,2016-10-20,14,5457.358,74.11,0
31598,2016-10-20,15,5626.915,59.85,0
31599,2016-10-20,16,5909.385,68.0,0
31600,2016-10-20,17,6220.666,70.68,0
31601,2016-10-20,18,6405.941999999999,66.38,0
31602,2016-10-20,19,6538.94,72.47,0
31603,2016-10-20,20,6618.499,75.34,0
31604,2016-10-20,21,6698.3769999999995,77.55,0
31605,2016-10-20,22,6748.763000000001,106.26,0
31606,2016-10-20,23,6759.656999999999,125.36,0
31607,2016-10-20,24,6696.677,77.59,0
31608,2016-10-20,25,6645.5509999999995,76.4,0
31609,2016-10-20,26,6666.42,77.53,0
31610,2016-10-20,27,6719.251,79.7,0
31611,2016-10-20,28,6755.581999999999,101.0,0
31612,2016-10-20,29,6760.224,126.36,0
31613,2016-10-20,30,6744.5830000000005,113.1,0
31614,2016-10-20,31,6734.6230000000005,100.99,0
31615,2016-10-20,32,6740.304,100.99,0
31616,2016-10-20,33,6718.2119999999995,80.79,0
31617,2016-10-20,34,6671.052,78.56,0
31618,2016-10-20,35,6605.16,77.52,0
31619,2016-10-20,36,6483.007,75.39,0
31620,2016-10-20,37,6398.095,66.12,0
31621,2016-10-20,38,6410.7880000000005,69.93,0
31622,2016-10-20,39,6415.445,71.67,0
31623,2016-10-20,40,6394.79,74.26,0
31624,2016-10-20,41,6357.39,75.41,0
31625,2016-10-20,42,6318.941999999999,82.53,0
31626,2016-10-20,43,6254.129,80.53,0
31627,2016-10-20,44,6145.733,79.69,0
31628,2016-10-20,45,6017.517,77.58,0
31629,2016-10-20,46,5888.053000000001,75.66,0
31630,2016-10-20,47,5761.383000000001,75.38,0
31631,2016-10-20,48,5598.168000000001,63.44,0
31632,2016-10-21,1,5417.052,75.33,0
31633,2016-10-21,2,5313.6359999999995,73.89,0
31634,2016-10-21,3,5273.13,71.36,0
31635,2016-10-21,4,5186.101,70.54,0
31636,2016-10-21,5,5104.424,67.46,0
31637,2016-10-21,6,5046.444,62.88,0
31638,2016-10-21,7,5007.956,61.86,0
31639,2016-10-21,8,4993.6720000000005,61.86,0
31640,2016-10-21,9,4978.469,60.01,0
31641,2016-10-21,10,5002.862,61.84,0
31642,2016-10-21,11,5086.258,64.42,0
31643,2016-10-21,12,5222.401,70.55,0
31644,2016-10-21,13,5402.246,75.21,0
31645,2016-10-21,14,5524.061,76.2,0
31646,2016-10-21,15,5717.751,61.9,0
31647,2016-10-21,16,5949.755999999999,69.55,0
31648,2016-10-21,17,6200.97,69.59,0
31649,2016-10-21,18,6393.0,65.81,0
31650,2016-10-21,19,6506.201999999999,70.3,0
31651,2016-10-21,20,6593.396,75.3,0
31652,2016-10-21,21,6641.246999999999,76.32,0
31653,2016-10-21,22,6687.195,79.63,0
31654,2016-10-21,23,6664.715,78.37,0
31655,2016-10-21,24,6602.153,75.35,0
31656,2016-10-21,25,6556.98,74.22,0
31657,2016-10-21,26,6583.679,75.37,0
31658,2016-10-21,27,6650.536,76.36,0
31659,2016-10-21,28,6689.118,77.47,0
31660,2016-10-21,29,6698.585999999999,78.5,0
31661,2016-10-21,30,6693.665,80.79,0
31662,2016-10-21,31,6702.268,86.84,0
31663,2016-10-21,32,6720.001,100.98,0
31664,2016-10-21,33,6692.607,80.58,0
31665,2016-10-21,34,6659.7,78.55,0
31666,2016-10-21,35,6588.262,77.43,0
31667,2016-10-21,36,6472.297,75.35,0
31668,2016-10-21,37,6370.0740000000005,65.03,0
31669,2016-10-21,38,6372.141,66.58,0
31670,2016-10-21,39,6358.081,65.17,0
31671,2016-10-21,40,6313.396,67.03,0
31672,2016-10-21,41,6246.076999999999,69.33,0
31673,2016-10-21,42,6173.028,76.42,0
31674,2016-10-21,43,6106.519,75.4,0
31675,2016-10-21,44,6005.271,75.39,0
31676,2016-10-21,45,5885.085999999999,76.41,0
31677,2016-10-21,46,5766.626,74.66,0
31678,2016-10-21,47,5682.111,75.31,0
31679,2016-10-21,48,5584.674,72.06,0
31680,2016-10-22,1,5492.281999999999,78.39,0
31681,2016-10-22,2,5386.8730000000005,77.39,0
31682,2016-10-22,3,5294.963000000001,75.29,0
31683,2016-10-22,4,5219.668,74.39,0
31684,2016-10-22,5,5159.541,72.02,0
31685,2016-10-22,6,5110.7,69.08,0
31686,2016-10-22,7,5059.022,68.45,0
31687,2016-10-22,8,5038.024,65.91,0
31688,2016-10-22,9,5012.97,65.76,0
31689,2016-10-22,10,5019.968,65.75,0
31690,2016-10-22,11,5040.758,65.37,0
31691,2016-10-22,12,5093.31,65.91,0
31692,2016-10-22,13,5158.263,66.51,0
31693,2016-10-22,14,5212.2429999999995,69.06,0
31694,2016-10-22,15,5288.755999999999,66.31,0
31695,2016-10-22,16,5487.69,75.08,0
31696,2016-10-22,17,5703.925,77.49,0
31697,2016-10-22,18,5855.137,75.11,0
31698,2016-10-22,19,5936.465999999999,75.72,0
31699,2016-10-22,20,6008.059,75.17,0
31700,2016-10-22,21,6079.816,75.38,0
31701,2016-10-22,22,6128.3330000000005,77.2,0
31702,2016-10-22,23,6117.101,76.66,0
31703,2016-10-22,24,6061.993,75.16,0
31704,2016-10-22,25,6013.789000000001,70.9,0
31705,2016-10-22,26,5988.184,75.16,0
31706,2016-10-22,27,5958.656999999999,72.59,0
31707,2016-10-22,28,5947.49,70.35,0
31708,2016-10-22,29,5919.781999999999,66.54,0
31709,2016-10-22,30,5879.048000000001,63.01,0
31710,2016-10-22,31,5860.887,62.31,0
31711,2016-10-22,32,5840.206999999999,60.97,0
31712,2016-10-22,33,5808.126,59.93,0
31713,2016-10-22,34,5760.826,59.94,0
31714,2016-10-22,35,5702.4890000000005,58.46,0
31715,2016-10-22,36,5670.964,57.8,0
31716,2016-10-22,37,5696.39,59.92,0
31717,2016-10-22,38,5794.861,61.52,0
31718,2016-10-22,39,5829.939,62.03,0
31719,2016-10-22,40,5835.605,62.03,0
31720,2016-10-22,41,5827.514,66.59,0
31721,2016-10-22,42,5813.5380000000005,75.69,0
31722,2016-10-22,43,5794.27,76.43,0
31723,2016-10-22,44,5734.246999999999,75.24,0
31724,2016-10-22,45,5642.8240000000005,75.0,0
31725,2016-10-22,46,5571.678000000001,74.08,0
31726,2016-10-22,47,5485.473000000001,72.58,0
31727,2016-10-22,48,5430.908,114.95,0
31728,2016-10-23,1,5353.808000000001,116.98,0
31729,2016-10-23,2,5261.206999999999,96.77,0
31730,2016-10-23,3,5132.365,77.32,0
31731,2016-10-23,4,5056.667,76.2,0
31732,2016-10-23,5,5002.678,75.72,0
31733,2016-10-23,6,4949.896,74.14,0
31734,2016-10-23,7,4914.8679999999995,74.15,0
31735,2016-10-23,8,4878.338,72.98,0
31736,2016-10-23,9,4844.12,72.29,0
31737,2016-10-23,10,4841.401,71.73,0
31738,2016-10-23,11,4854.154,72.29,0
31739,2016-10-23,12,4894.998,72.96,0
31740,2016-10-23,13,4924.018,72.3,0
31741,2016-10-23,14,4933.734,71.71,0
31742,2016-10-23,15,4945.617,68.43,0
31743,2016-10-23,16,5046.255,72.31,0
31744,2016-10-23,17,5175.46,74.18,0
31745,2016-10-23,18,5284.283,76.22,0
31746,2016-10-23,19,5379.115,76.23,0
31747,2016-10-23,20,5468.218000000001,79.57,0
31748,2016-10-23,21,5551.6140000000005,85.79,0
31749,2016-10-23,22,5596.245,76.25,0
31750,2016-10-23,23,5603.919,76.25,0
31751,2016-10-23,24,5583.601,76.25,0
31752,2016-10-23,25,5576.653,76.62,0
31753,2016-10-23,26,5594.446,77.38,0
31754,2016-10-23,27,5612.541,76.62,0
31755,2016-10-23,28,5621.294,77.25,0
31756,2016-10-23,29,5621.632,77.26,0
31757,2016-10-23,30,5606.404,76.28,0
31758,2016-10-23,31,5602.08,76.28,0
31759,2016-10-23,32,5572.896,76.27,0
31760,2016-10-23,33,5563.428000000001,75.76,0
31761,2016-10-23,34,5544.935,75.76,0
31762,2016-10-23,35,5546.868,74.86,0
31763,2016-10-23,36,5549.751,76.26,0
31764,2016-10-23,37,5602.845,76.63,0
31765,2016-10-23,38,5727.562,82.33,0
31766,2016-10-23,39,5802.340999999999,96.83,0
31767,2016-10-23,40,5826.689,110.71,0
31768,2016-10-23,41,5836.996999999999,122.05,0
31769,2016-10-23,42,5855.644,108.7,0
31770,2016-10-23,43,5841.922,94.83,0
31771,2016-10-23,44,5773.445,76.68,0
31772,2016-10-23,45,5668.026999999999,75.05,0
31773,2016-10-23,46,5568.04,74.24,0
31774,2016-10-23,47,5469.236,76.66,0
31775,2016-10-23,48,5334.043000000001,74.29,0
31776,2016-10-24,1,5187.562,73.04,0
31777,2016-10-24,2,5091.094,71.0,0
31778,2016-10-24,3,5022.826,66.51,0
31779,2016-10-24,4,4953.122,61.75,0
31780,2016-10-24,5,4896.146,60.73,0
31781,2016-10-24,6,4866.763,60.72,0
31782,2016-10-24,7,4830.92,59.71,0
31783,2016-10-24,8,4815.612,58.36,0
31784,2016-10-24,9,4808.142,58.36,0
31785,2016-10-24,10,4825.184,58.36,0
31786,2016-10-24,11,4906.747,60.73,0
31787,2016-10-24,12,5047.09,65.79,0
31788,2016-10-24,13,5231.139,72.55,0
31789,2016-10-24,14,5402.0869999999995,74.91,0
31790,2016-10-24,15,5640.16,66.56,0
31791,2016-10-24,16,5922.953,74.64,0
31792,2016-10-24,17,6209.11,77.13,0
31793,2016-10-24,18,6408.651,75.75,0
31794,2016-10-24,19,6537.941,77.54,0
31795,2016-10-24,20,6625.924,91.95,0
31796,2016-10-24,21,6650.556,79.54,0
31797,2016-10-24,22,6658.095,78.77,0
31798,2016-10-24,23,6629.98,75.02,0
31799,2016-10-24,24,6569.053000000001,74.31,0
31800,2016-10-24,25,6519.378000000001,72.99,0
31801,2016-10-24,26,6543.456999999999,73.05,0
31802,2016-10-24,27,6608.861999999999,74.49,0
31803,2016-10-24,28,6631.869000000001,74.3,0
31804,2016-10-24,29,6635.392,74.52,0
31805,2016-10-24,30,6605.2,75.7,0
31806,2016-10-24,31,6607.043000000001,76.42,0
31807,2016-10-24,32,6615.517,76.41,0
31808,2016-10-24,33,6619.29,76.43,0
31809,2016-10-24,34,6591.298000000001,75.7,0
31810,2016-10-24,35,6519.585999999999,75.05,0
31811,2016-10-24,36,6400.883000000001,69.07,0
31812,2016-10-24,37,6314.132,70.56,0
31813,2016-10-24,38,6346.67,74.35,0
31814,2016-10-24,39,6352.380999999999,74.36,0
31815,2016-10-24,40,6309.081999999999,74.36,0
31816,2016-10-24,41,6249.422,72.67,0
31817,2016-10-24,42,6188.986999999999,77.25,0
31818,2016-10-24,43,6111.713000000001,76.68,0
31819,2016-10-24,44,5990.7390000000005,76.46,0
31820,2016-10-24,45,5861.469,75.16,0
31821,2016-10-24,46,5714.486,74.27,0
31822,2016-10-24,47,5578.411999999999,71.63,0
31823,2016-10-24,48,5427.374,64.52,0
31824,2016-10-25,1,5277.951,74.21,0
31825,2016-10-25,2,5169.933,71.0,0
31826,2016-10-25,3,5091.308,67.52,0
31827,2016-10-25,4,5028.442,67.43,0
31828,2016-10-25,5,4980.119000000001,62.41,0
31829,2016-10-25,6,4943.1320000000005,61.73,0
31830,2016-10-25,7,4906.454000000001,60.69,0
31831,2016-10-25,8,4887.428,60.7,0
31832,2016-10-25,9,4884.958,60.69,0
31833,2016-10-25,10,4911.19,60.73,0
31834,2016-10-25,11,4967.982,61.81,0
31835,2016-10-25,12,5117.127,70.53,0
31836,2016-10-25,13,5273.374,72.0,0
31837,2016-10-25,14,5441.226,74.39,0
31838,2016-10-25,15,5655.87,63.92,0
31839,2016-10-25,16,5936.67,72.9,0
31840,2016-10-25,17,6204.528,74.31,0
31841,2016-10-25,18,6396.137,69.06,0
31842,2016-10-25,19,6524.2080000000005,75.02,0
31843,2016-10-25,20,6590.085999999999,75.86,0
31844,2016-10-25,21,6677.478,77.59,0
31845,2016-10-25,22,6726.507,79.63,0
31846,2016-10-25,23,6732.71,80.81,0
31847,2016-10-25,24,6666.172,77.56,0
31848,2016-10-25,25,6607.888000000001,76.44,0
31849,2016-10-25,26,6625.363,77.16,0
31850,2016-10-25,27,6682.766,77.66,0
31851,2016-10-25,28,6679.735,79.62,0
31852,2016-10-25,29,6672.354,79.24,0
31853,2016-10-25,30,6635.585999999999,77.53,0
31854,2016-10-25,31,6618.39,77.52,0
31855,2016-10-25,32,6615.348000000001,76.44,0
31856,2016-10-25,33,6616.616,76.42,0
31857,2016-10-25,34,6592.1630000000005,76.04,0
31858,2016-10-25,35,6497.882,71.59,0
31859,2016-10-25,36,6376.49,67.37,0
31860,2016-10-25,37,6283.7,68.08,0
31861,2016-10-25,38,6328.251,71.15,0
31862,2016-10-25,39,6334.0509999999995,71.57,0
31863,2016-10-25,40,6235.685,68.09,0
31864,2016-10-25,41,6132.95,64.99,0
31865,2016-10-25,42,6080.929,74.36,0
31866,2016-10-25,43,5993.03,73.91,0
31867,2016-10-25,44,5880.255999999999,67.94,0
31868,2016-10-25,45,5734.257,63.96,0
31869,2016-10-25,46,5585.639,61.89,0
31870,2016-10-25,47,5451.056,59.75,0
31871,2016-10-25,48,5306.786999999999,58.46,0
31872,2016-10-26,1,5197.74,69.98,0
31873,2016-10-26,2,5071.925,67.51,0
31874,2016-10-26,3,4986.689,60.81,0
31875,2016-10-26,4,4911.26,60.2,0
31876,2016-10-26,5,4866.44,59.71,0
31877,2016-10-26,6,4821.819,59.36,0
31878,2016-10-26,7,4804.246,57.35,0
31879,2016-10-26,8,4780.862,56.44,0
31880,2016-10-26,9,4773.471,56.34,0
31881,2016-10-26,10,4803.058,57.35,0
31882,2016-10-26,11,4878.1,59.38,0
31883,2016-10-26,12,5002.141,60.73,0
31884,2016-10-26,13,5180.753,67.51,0
31885,2016-10-26,14,5324.505,69.08,0
31886,2016-10-26,15,5536.754,60.12,0
31887,2016-10-26,16,5819.486999999999,63.94,0
31888,2016-10-26,17,6098.835999999999,66.01,0
31889,2016-10-26,18,6273.81,63.96,0
31890,2016-10-26,19,6400.316,66.01,0
31891,2016-10-26,20,6471.268,66.08,0
31892,2016-10-26,21,6540.49,74.37,0
31893,2016-10-26,22,6588.191999999999,76.41,0
31894,2016-10-26,23,6579.052,76.41,0
31895,2016-10-26,24,6528.443,74.38,0
31896,2016-10-26,25,6493.444,71.21,0
31897,2016-10-26,26,6505.491,72.25,0
31898,2016-10-26,27,6577.855,76.44,0
31899,2016-10-26,28,6604.28,75.71,0
31900,2016-10-26,29,6609.732,75.7,0
31901,2016-10-26,30,6593.475,76.43,0
31902,2016-10-26,31,6598.9130000000005,76.45,0
31903,2016-10-26,32,6596.726,77.21,0
31904,2016-10-26,33,6594.6230000000005,76.57,0
31905,2016-10-26,34,6560.281,75.7,0
31906,2016-10-26,35,6504.522,74.41,0
31907,2016-10-26,36,6378.776,66.1,0
31908,2016-10-26,37,6307.223000000001,65.06,0
31909,2016-10-26,38,6317.004,69.07,0
31910,2016-10-26,39,6319.201,71.24,0
31911,2016-10-26,40,6287.755999999999,69.16,0
31912,2016-10-26,41,6252.628000000001,70.6,0
31913,2016-10-26,42,6182.983,76.62,0
31914,2016-10-26,43,6100.605,76.52,0
31915,2016-10-26,44,5982.901,74.43,0
31916,2016-10-26,45,5848.5869999999995,71.63,0
31917,2016-10-26,46,5698.025,70.05,0
31918,2016-10-26,47,5538.965999999999,61.9,0
31919,2016-10-26,48,5357.834,59.75,0
31920,2016-10-27,1,5178.735,70.55,0
31921,2016-10-27,2,5068.088,67.51,0
31922,2016-10-27,3,5006.858,62.43,0
31923,2016-10-27,4,4935.906,61.84,0
31924,2016-10-27,5,4878.333,60.69,0
31925,2016-10-27,6,4832.932,60.69,0
31926,2016-10-27,7,4795.275,59.7,0
31927,2016-10-27,8,4771.090999999999,59.37,0
31928,2016-10-27,9,4764.913,58.56,0
31929,2016-10-27,10,4783.292,59.7,0
31930,2016-10-27,11,4857.469,59.71,0
31931,2016-10-27,12,4998.717000000001,62.42,0
31932,2016-10-27,13,5175.539000000001,69.07,0
31933,2016-10-27,14,5318.621,71.68,0
31934,2016-10-27,15,5524.244000000001,60.86,0
31935,2016-10-27,16,5811.257,64.98,0
31936,2016-10-27,17,6081.406,67.38,0
31937,2016-10-27,18,6272.985,64.99,0
31938,2016-10-27,19,6391.012,68.71,0
31939,2016-10-27,20,6467.456,71.18,0
31940,2016-10-27,21,6532.826,74.39,0
31941,2016-10-27,22,6580.146,77.16,0
31942,2016-10-27,23,6582.606,76.57,0
31943,2016-10-27,24,6519.9490000000005,74.4,0
31944,2016-10-27,25,6455.23,69.1,0
31945,2016-10-27,26,6453.103,71.59,0
31946,2016-10-27,27,6487.236999999999,74.4,0
31947,2016-10-27,28,6510.347,74.39,0
31948,2016-10-27,29,6501.033,74.39,0
31949,2016-10-27,30,6472.257,74.39,0
31950,2016-10-27,31,6412.001,71.18,0
31951,2016-10-27,32,6378.314,67.4,0
31952,2016-10-27,33,6353.32,66.09,0
31953,2016-10-27,34,6313.063,64.02,0
31954,2016-10-27,35,6259.109,63.01,0
31955,2016-10-27,36,6147.637,61.92,0
31956,2016-10-27,37,6085.715,61.92,0
31957,2016-10-27,38,6109.914000000001,62.97,0
31958,2016-10-27,39,6119.645,65.03,0
31959,2016-10-27,40,6099.441999999999,68.37,0
31960,2016-10-27,41,6065.06,67.38,0
31961,2016-10-27,42,6003.283,73.6,0
31962,2016-10-27,43,5923.967,69.62,0
31963,2016-10-27,44,5804.547,67.35,0
31964,2016-10-27,45,5673.434,65.55,0
31965,2016-10-27,46,5539.536999999999,63.52,0
31966,2016-10-27,47,5399.661,61.88,0
31967,2016-10-27,48,5258.628000000001,59.74,0
31968,2016-10-28,1,5117.226,67.52,0
31969,2016-10-28,2,5002.971,61.85,0
31970,2016-10-28,3,4911.483,60.73,0
31971,2016-10-28,4,4844.244000000001,59.7,0
31972,2016-10-28,5,4798.291,58.26,0
31973,2016-10-28,6,4759.123,57.68,0
31974,2016-10-28,7,4736.659000000001,57.34,0
31975,2016-10-28,8,4702.4,55.33,0
31976,2016-10-28,9,4694.414000000001,55.33,0
31977,2016-10-28,10,4706.794,55.33,0
31978,2016-10-28,11,4776.478,57.35,0
31979,2016-10-28,12,4908.78,60.73,0
31980,2016-10-28,13,5086.248,62.42,0
31981,2016-10-28,14,5236.208,64.5,0
31982,2016-10-28,15,5448.735,59.48,0
31983,2016-10-28,16,5729.491,60.8,0
31984,2016-10-28,17,5993.144,62.94,0
31985,2016-10-28,18,6187.316999999999,67.35,0
31986,2016-10-28,19,6306.691,74.33,0
31987,2016-10-28,20,6392.344,76.39,0
31988,2016-10-28,21,6461.422,78.27,0
31989,2016-10-28,22,6512.031999999999,106.94,0
31990,2016-10-28,23,6520.286999999999,125.36,0
31991,2016-10-28,24,6479.851,99.4,0
31992,2016-10-28,25,6427.323,82.35,0
31993,2016-10-28,26,6438.908,79.56,0
31994,2016-10-28,27,6489.463000000001,86.08,0
31995,2016-10-28,28,6540.858,81.21,0
31996,2016-10-28,29,6529.361999999999,150.36,0
31997,2016-10-28,30,6500.531,142.3,0
31998,2016-10-28,31,6503.205,79.56,0
31999,2016-10-28,32,6501.52,79.78,0
32000,2016-10-28,33,6484.294,74.55,0
32001,2016-10-28,34,6416.563,69.18,0
32002,2016-10-28,35,6339.7519999999995,65.05,0
32003,2016-10-28,36,6201.601,62.96,0
32004,2016-10-28,37,6109.253000000001,61.92,0
32005,2016-10-28,38,6120.033,62.94,0
32006,2016-10-28,39,6120.764,63.96,0
32007,2016-10-28,40,6093.374,63.97,0
32008,2016-10-28,41,6027.959,60.83,0
32009,2016-10-28,42,5961.0830000000005,60.96,0
