TRADING_DATE,PERIOD,DEMAND,USEP
3/27/19,18,6566.394,91.67
3/27/19,19,6669.76,91.92
3/27/19,20,6754.971,93.9
3/27/19,21,6812.672,93.91
3/27/19,22,6845.524,94.66
3/27/19,23,6841.23,93.91
3/27/19,24,6783.573,93.75
3/27/19,25,6733.311,91.93
3/27/19,26,6750.716,93.43
3/27/19,27,6792.171,93.92
3/27/19,28,6823.537,93.92
3/27/19,29,6832.025,93.92
3/27/19,30,6835.634,93.92
3/27/19,31,6837.979,94.64
3/27/19,32,6848.536,94.71
3/27/19,33,6857.507,94.98
3/27/19,34,6832.165,94.64
3/27/19,35,6763.613,93.91
3/27/19,36,6653.965,91.89
3/27/19,37,6568.804,93.67
3/27/19,38,6571.438,93.93
3/27/19,39,6580.031,95.36
3/27/19,40,6558.278,96
3/27/19,41,6517.072,97
3/27/19,42,6481.114,106.1
3/27/19,43,6411.086,106.05
3/27/19,44,6296.742,101.02
3/27/19,45,6153.337,100.98
3/27/19,46,6027,100.89
3/27/19,47,5891.408,95.83
3/27/19,48,5737.756,93.86
3/28/19,1,5594.6,105.06
3/28/19,2,5494.683,101.24
3/28/19,3,5423.388,95.66
3/28/19,4,5351.616,93.82
3/28/19,5,5290.774,91.57
3/28/19,6,5244.523,90.86
3/28/19,7,5213.704,89.22
3/28/19,8,5183.248,88.7
3/28/19,9,5184.61,88.8
3/28/19,10,5213.47,89.22
3/28/19,11,5284.651,91.56
3/28/19,12,5438.686,95.25
3/28/19,13,5608.133,101.93
3/28/19,14,5765.752,104.88
3/28/19,15,5934.096,93.85
3/28/19,16,6182.809,96.16
3/28/19,17,6449.693,99.01
3/28/19,18,6620.994,93.9
3/28/19,19,6731.785,94.96
3/28/19,20,6801.669,95.43
3/28/19,21,6852.581,96.02
3/28/19,22,6894.692,97.45
3/28/19,23,6872.824,96.96
3/28/19,24,6810.192,95.07
3/28/19,25,6770.278,93.9
3/28/19,26,6790.357,94.97
3/28/19,27,6863.177,97
3/28/19,28,6913.563,98.18
3/28/19,29,6910.044,98.28
3/28/19,30,6905.179,98.27
3/28/19,31,6905.81,98.37
3/28/19,32,6897.813,97.46
3/28/19,33,6886.198,97
3/28/19,34,6820.068,95.85
3/28/19,35,6688.571,93.34
3/28/19,36,6483.872,89.87
3/28/19,37,6366.391,89.86
3/28/19,38,6371.406,90.86
3/28/19,39,6380.376,93.11
3/28/19,40,6365.735,93.86
3/28/19,41,6342.56,93.87
3/28/19,42,6301.587,101.02
3/28/19,43,6234.253,100.97
3/28/19,44,6111.231,98.94
3/28/19,45,5959.542,95.82
3/28/19,46,5822.226,94.47
3/28/19,47,5679.944,91.73
3/28/19,48,5513.633,89.23
3/29/19,1,5331.99,91.57
3/29/19,2,5232.356,89.22
3/29/19,3,5184.356,88.81
3/29/19,4,5113.931,86.71
3/29/19,5,5073.376,83.7
3/29/19,6,5034.053,82.68
3/29/19,7,4997.976,80.73
3/29/19,8,4987.141,80.48
3/29/19,9,4978.961,79.91
3/29/19,10,5023.85,81.68
3/29/19,11,5095.636,86.67
3/29/19,12,5244.682,88.82
3/29/19,13,5416.137,93.3
3/29/19,14,5579.217,93.24
3/29/19,15,5757.65,89.36
3/29/19,16,6011.637,89.99
3/29/19,17,6274.57,91.62
3/29/19,18,6443.157,89.89
3/29/19,19,6538.055,90.22
3/29/19,20,6640.104,90.84
3/29/19,21,6701.766,91.67
3/29/19,22,6752.833,92.91
3/29/19,23,6741.984,91.68
3/29/19,24,6683.879,90.84
3/29/19,25,6660.172,90.47
3/29/19,26,6678.129,90.92
3/29/19,27,6720.896,91.68
3/29/19,28,6746.009,91.94
3/29/19,29,6742.938,91.68
3/29/19,30,6723.664,91.67
3/29/19,31,6707.059,90.92
3/29/19,32,6725.026,91.69
3/29/19,33,6711.06,91.92
3/29/19,34,6690.365,91.67
3/29/19,35,6612.575,90.91
3/29/19,36,6486.088,89.91
3/29/19,37,6404.227,90.72
3/29/19,38,6395.937,90.78
3/29/19,39,6407.125,92.35
3/29/19,40,6392.483,93.91
3/29/19,41,6332.699,95.3
3/29/19,42,6298.222,101.01
3/29/19,43,6235.869,101.01
3/29/19,44,6141.697,99.95
3/29/19,45,6022.134,98.75
3/29/19,46,5913.664,96.29
3/29/19,47,5799.443,100.97
3/29/19,48,5695.346,100.89
3/30/19,1,5590.499,113.82
3/30/19,2,5489.961,112.95
3/30/19,3,5358.256,110.87
3/30/19,4,5279.079,104.85
3/30/19,5,5216.164,100.8
3/30/19,6,5159.829,95.52
3/30/19,7,5113.285,94.49
3/30/19,8,5078.321,94.05
3/30/19,9,5049.987,93.8
3/30/19,10,5061.984,93.81
3/30/19,11,5087.749,94.06
3/30/19,12,5143.587,94.93
3/30/19,13,5214.071,96.25
3/30/19,14,5278.587,99.63
3/30/19,15,5362.496,102.04
3/30/19,16,5518.39,104.85
3/30/19,17,5730.29,101.67
3/30/19,18,5878.705,98.96
3/30/19,19,5983.532,101.02
3/30/19,20,6058.877,104.2
3/30/19,21,6132.776,106.03
3/30/19,22,6161.562,106.02
3/30/19,23,6108.065,101.01
3/30/19,24,6021.925,101.44
3/30/19,25,5956.982,97.97
3/30/19,26,5914.404,95.74
3/30/19,27,5889.698,95.81
3/30/19,28,5872.244,95.73
3/30/19,29,5842.006,94.72
3/30/19,30,5809.353,93.8
3/30/19,31,5795.268,93.8
3/30/19,32,5784.548,93.8
3/30/19,33,5767.257,93.71
3/30/19,34,5754.986,93.8
3/30/19,35,5737.87,94.13
3/30/19,36,5738.481,95.72
3/30/19,37,5772.376,96.88
3/30/19,38,5861.702,101.85
3/30/19,39,5936.009,109.07
3/30/19,40,5954.318,109.05
3/30/19,41,5951.386,109.07
3/30/19,42,5950.422,109.05
3/30/19,43,5929.553,110.89
3/30/19,44,5861.011,111.06
3/30/19,45,5763.624,106.04
3/30/19,46,5691.505,106.03
3/30/19,47,5603.898,105.86
3/30/19,48,5553.85,111.04
3/31/19,1,5497.098,115.52
3/31/19,2,5399.114,113.54
3/31/19,3,5243.151,108.43
3/31/19,4,5165.281,101.8
3/31/19,5,5097.008,94.84
3/31/19,6,5044.416,94.28
3/31/19,7,5003.507,92.7
3/31/19,8,4970.869,91.71
3/31/19,9,4949.459,91.51
3/31/19,10,4958.594,91.52
3/31/19,11,4989.924,92.5
3/31/19,12,5030.007,92.5
3/31/19,13,5058.282,91.72
3/31/19,14,5094.116,89.31
3/31/19,15,5139.268,85.65
3/31/19,16,5217.655,85.66
3/31/19,17,5343.764,89.36
3/31/19,18,5450.668,93.48
3/31/19,19,5544.194,93.88
3/31/19,20,5632.332,97.3
3/31/19,21,5709.551,97.89
3/31/19,22,5737.368,91.72
3/31/19,23,5741.582,90.72
3/31/19,24,5721.17,89.71
3/31/19,25,5699.148,95.81
3/31/19,26,5697.121,95.8
3/31/19,27,5712.89,99.8
3/31/19,28,5720.514,96.86
3/31/19,29,5735.454,92.11
3/31/19,30,5731.563,91.6
3/31/19,31,5729.008,91.72
3/31/19,32,5725.609,91.72
3/31/19,33,5718.079,91.6
3/31/19,34,5703.139,91.59
3/31/19,35,5695.451,91.59
3/31/19,36,5700.57,91.72
3/31/19,37,5740.027,93.88
3/31/19,38,5849.337,98.7
3/31/19,39,5932.276,99.97
3/31/19,40,5966.172,100.95
3/31/19,41,5995.529,100.95
3/31/19,42,6035.657,102.22
3/31/19,43,6038.112,102.22
3/31/19,44,5971.231,100.96
3/31/19,45,5874.127,100.84
3/31/19,46,5771.323,99.85
3/31/19,47,5646.188,99.96
3/31/19,48,5513.678,98.34
4/1/19,1,5376.879,94.28
4/1/19,2,5272.474,91.68
4/1/19,3,5201.999,89.68
4/1/19,4,5129.427,87.66
4/1/19,5,5074.688,86.64
4/1/19,6,5011.902,85.49
4/1/19,7,4947.505,83.48
4/1/19,8,4894.6,82.52
4/1/19,9,4884.65,82.5
4/1/19,10,4910.911,82.49
4/1/19,11,4989.189,83.5
4/1/19,12,5145.475,86.67
4/1/19,13,5324.932,91.03
4/1/19,14,5501.094,91.81
4/1/19,15,5697.21,88.07
4/1/19,16,5966.39,91.81
4/1/19,17,6249.74,96.45
4/1/19,18,6462.516,96.47
4/1/19,19,6572.293,97.69
4/1/19,20,6634.264,98.21
4/1/19,21,6699.56,109.7
4/1/19,22,6727.108,113.1
4/1/19,23,6711.14,110.67
4/1/19,24,6637.479,98.61
4/1/19,25,6590.433,97.6
4/1/19,26,6589.857,97.67
4/1/19,27,6638.841,99.01
4/1/19,28,6667.707,101.07
4/1/19,29,6674.605,101.08
4/1/19,30,6690.022,108.01
4/1/19,31,6706.155,110.65
4/1/19,32,6705.732,104.27
4/1/19,33,6701.245,101.04
4/1/19,34,6683.248,98.97
4/1/19,35,6592.014,97.51
4/1/19,36,6430.434,94.17
4/1/19,37,6346.098,94.17
4/1/19,38,6361.456,95.93
4/1/19,39,6388.388,96.94
4/1/19,40,6383.507,98.03
4/1/19,41,6348.558,97.33
4/1/19,42,6314.31,101.06
4/1/19,43,6245.396,102.42
4/1/19,44,6113.751,100.98
4/1/19,45,5949.567,97.33
4/1/19,46,5798.737,93.89
4/1/19,47,5639.394,90.73
4/1/19,48,5500.338,89.24
4/2/19,1,5388.861,95.8
4/2/19,2,5282.275,94.08
4/2/19,3,5170.539,90.69
4/2/19,4,5099.94,89.33
4/2/19,5,5046.955,86.7
4/2/19,6,5004.452,86.05
4/2/19,7,4979.532,85.99
4/2/19,8,4955.269,84.53
4/2/19,9,4951.536,84.52
4/2/19,10,4978.439,85.55
4/2/19,11,5058.148,86.69
4/2/19,12,5208.868,90.7
4/2/19,13,5386.923,95.25
4/2/19,14,5549.939,95.83
4/2/19,15,5732.497,90.19
4/2/19,16,5999.331,93.87
4/2/19,17,6263.154,96.24
4/2/19,18,6440.2,95.9
4/2/19,19,6538.417,98.69
4/2/19,20,6607.068,101.06
4/2/19,21,6659.939,100.06
4/2/19,22,6684.779,100.01
4/2/19,23,6686.22,100.04
4/2/19,24,6640.283,99.55
4/2/19,25,6597.943,99.2
4/2/19,26,6614.608,99.17
4/2/19,27,6662.22,99.52
4/2/19,28,6704.137,100.02
4/2/19,29,6725.806,100.72
4/2/19,30,6725.215,101.56
4/2/19,31,6733.723,101.6
4/2/19,32,6731.666,101.12
4/2/19,33,6719.534,101.3
4/2/19,34,6690.962,100.47
4/2/19,35,6636.719,99.31
4/2/19,36,6524.268,95.96
4/2/19,37,6442.258,95.92
4/2/19,38,6439.097,95.94
4/2/19,39,6455.1,99.93
4/2/19,40,6430.822,99.97
4/2/19,41,6379.73,99.97
4/2/19,42,6333.132,108.97
4/2/19,43,6269.605,106.07
4/2/19,44,6150.037,103.95
4/2/19,45,6006.712,99.96
4/2/19,46,5860.947,94.93
4/2/19,47,5722.378,93.87
4/2/19,48,5626.318,91.33
4/3/19,1,5544.646,96.78
4/3/19,2,5443.859,96.41
4/3/19,3,5287.22,94.12
4/3/19,4,5213.719,91.84
4/3/19,5,5161.111,91.71
4/3/19,6,5109.915,90.75
4/3/19,7,5078.803,89.2
4/3/19,8,5067.993,86.69
4/3/19,9,5078.485,86.7
4/3/19,10,5080.14,86.7
4/3/19,11,5134.407,90.66
4/3/19,12,5237.724,91.71
4/3/19,13,5402.882,94.11
4/3/19,14,5549.084,95.24
4/3/19,15,5740.394,91.22
4/3/19,16,5992.493,94.16
4/3/19,17,6248.328,96.94
4/3/19,18,6434.331,96.94
4/3/19,19,6525.585,96.96
4/3/19,20,6593.947,98.31
4/3/19,21,6633.369,99.02
4/3/19,22,6661.768,99.74
4/3/19,23,6647.603,99.93
4/3/19,24,6417.174,94.16
4/3/19,25,6431.269,94.16
4/3/19,26,6433.799,95.28
4/3/19,27,6517.186,96.4
4/3/19,28,6605.244,96.98
4/3/19,29,6656.177,99.22
4/3/19,30,6604.24,96.94
4/3/19,31,6594.529,96.93
4/3/19,32,6601.964,96.94
4/3/19,33,6594.723,96.93
4/3/19,34,6580.434,96.85
4/3/19,35,6531.956,96.39
4/3/19,36,6432.636,95.51
4/3/19,37,6377.345,93.84
4/3/19,38,6398.229,96.39
4/3/19,39,6423.084,98.52
4/3/19,40,6404.372,96.9
4/3/19,41,6381.435,98.71
4/3/19,42,6346.695,105.95
4/3/19,43,6278.954,103.99
4/3/19,44,6154.376,100.34
4/3/19,45,6010.022,96.82
4/3/19,46,5876.205,89.9
4/3/19,47,5702.593,91.11
4/3/19,48,5559.904,90.71
4/4/19,1,5451.538,94.68
4/4/19,2,5329.182,91.7
4/4/19,3,5209.166,89.3
4/4/19,4,5128.583,85.43
4/4/19,5,5076.065,84.42
4/4/19,6,5025.281,82.64
4/4/19,7,4985.024,83.5
4/4/19,8,4971.218,83.39
4/4/19,9,4962.997,81.9
4/4/19,10,4991.282,81.74
4/4/19,11,5074.574,81.96
4/4/19,12,5218.122,85.47
4/4/19,13,5397.256,90.47
4/4/19,14,5555.083,91.74
4/4/19,15,5743.098,86.7
4/4/19,16,5992.965,90.53
4/4/19,17,6231.316,91.37
4/4/19,18,6433.745,90.1
4/4/19,19,6548.094,91.33
4/4/19,20,6614.26,91.89
4/4/19,21,6680.818,92.86
4/4/19,22,6732.864,94.06
4/4/19,23,6729.499,91.93
4/4/19,24,6690.917,91.88
4/4/19,25,6663.88,91.87
4/4/19,26,6678.92,91.91
4/4/19,27,6735.995,91.9
4/4/19,28,6778.613,91.93
4/4/19,29,6794.576,91.93
4/4/19,30,6814.685,92.16
4/4/19,31,6812.518,91.97
4/4/19,32,6836.985,92.44
4/4/19,33,6833.954,92.9
4/4/19,34,6792.151,91.94
4/4/19,35,6711.215,95.35
4/4/19,36,6557.249,91.76
4/4/19,37,6448.729,90.52
4/4/19,38,6445.374,90.74
4/4/19,39,6477.088,91.89
4/4/19,40,6474.851,93.08
4/4/19,41,6437.81,93.09
4/4/19,42,6398.184,99.25
4/4/19,43,6328.251,96.94
4/4/19,44,6207.793,95.93
4/4/19,45,6057.53,92.89
4/4/19,46,5936.342,91.47
4/4/19,47,5791.392,89.45
4/4/19,48,5645.339,86.14
4/5/19,1,5512.61,91.75
4/5/19,2,5405.949,89.08
4/5/19,3,5300.281,85.3
4/5/19,4,5230.065,82.69
4/5/19,5,5160.431,93.17
4/5/19,6,5120.944,92.67
4/5/19,7,5085.91,91.66
4/5/19,8,5061.831,90.54
4/5/19,9,5069.156,91.68
4/5/19,10,5090.155,89.63
4/5/19,11,5174.53,91.7
4/5/19,12,5313.924,92.28
4/5/19,13,5467.785,95.78
4/5/19,14,5633.237,95.59
4/5/19,15,5827.976,95.8
4/5/19,16,6079.523,96.9
4/5/19,17,6333.475,103.09
4/5/19,18,6501.585,101.01
4/5/19,19,6615.199,101.28
4/5/19,20,6676.027,100.97
4/5/19,21,6738.44,100.99
4/5/19,22,6760.944,95.93
4/5/19,23,6759.662,92.58
4/5/19,24,6692.378,92.45
4/5/19,25,6659.139,92.22
4/5/19,26,6667.742,91.8
4/5/19,27,6731.045,92.52
4/5/19,28,6768.076,93.09
4/5/19,29,6786.386,93.09
4/5/19,30,6784.04,93.01
4/5/19,31,6803.95,93.06
4/5/19,32,6806.713,93.92
4/5/19,33,6794.174,92.91
4/5/19,34,6738.729,92.72
4/5/19,35,6636.58,91.88
4/5/19,36,6505.308,87.38
4/5/19,37,6418.328,85.92
4/5/19,38,6403.895,85.93
4/5/19,39,6438.6,88.18
4/5/19,40,6423.805,88.61
4/5/19,41,6373.593,91.78
4/5/19,42,6332.789,93.44
4/5/19,43,6268.159,95.86
4/5/19,44,6161.886,92.24
4/5/19,45,6026.309,90.19
4/5/19,46,5911.422,86.23
4/5/19,47,5788.604,87.4
4/5/19,48,5650.492,82.56
4/6/19,1,5506.7,87.31
4/6/19,2,5405.064,82.54
4/6/19,3,5333.024,88.08
4/6/19,4,5250.85,92.8
4/6/19,5,5181.533,91.71
4/6/19,6,5139.462,87.66
4/6/19,7,5086.969,86.65
4/6/19,8,5056.145,85.95
4/6/19,9,5044.266,85.86
4/6/19,10,5049.892,85.97
4/6/19,11,5073.773,85.85
4/6/19,12,5131.728,87.3
4/6/19,13,5201.284,87.67
4/6/19,14,5263.155,89.3
4/6/19,15,5356.527,91.72
4/6/19,16,5510.447,92.8
4/6/19,17,5734.416,95.77
4/6/19,18,5891.716,91.83
4/6/19,19,6009.301,94
4/6/19,20,6101.574,95.89
4/6/19,21,6168.649,100.86
4/6/19,22,6189.195,100.42
4/6/19,23,6186.353,100.51
4/6/19,24,6131.688,95.88
4/6/19,25,6080.318,95.87
4/6/19,26,6037.685,94.4
4/6/19,27,6008.422,92.83
4/6/19,28,6003.685,94.29
4/6/19,29,5996.494,92.84
4/6/19,30,6000.216,93.05
4/6/19,31,5985.759,92.84
4/6/19,32,5967.578,92.83
4/6/19,33,5932.833,92.57
4/6/19,34,5903.405,91.84
4/6/19,35,5885.504,91.83
4/6/19,36,5867.259,92.03
4/6/19,37,5897.332,92.84
4/6/19,38,5976.932,95.87
4/6/19,39,6014.54,97.62
4/6/19,40,6034.837,100.21
4/6/19,41,6026.065,100.54
4/6/19,42,6013.183,100.93
4/6/19,43,5992.677,100.94
4/6/19,44,5924.961,96.9
4/6/19,45,5836.311,94.69
4/6/19,46,5740.415,92.85
4/6/19,47,5649.493,92.82
4/6/19,48,5552.653,100.89
4/7/19,1,5441.205,97.03
4/7/19,2,5326.895,94.72
4/7/19,3,5231.198,92.8
4/7/19,4,5151.44,89.75
4/7/19,5,5086.854,87.73
4/7/19,6,5028.079,87.72
4/7/19,7,4980.998,85.72
4/7/19,8,4959.255,85.71
4/7/19,9,4929.231,84.61
4/7/19,10,4928.356,83.69
4/7/19,11,4960.835,83.7
4/7/19,12,5001.554,83.7
4/7/19,13,5034.098,82.95
4/7/19,14,5066.795,83.26
4/7/19,15,5106.277,83.71
4/7/19,16,5179.679,84.73
4/7/19,17,5302.677,86.71
4/7/19,18,5411.768,86.58
4/7/19,19,5519.831,88.05
4/7/19,20,5585.082,90.8
4/7/19,21,5667.077,92.22
4/7/19,22,5708.169,88.73
4/7/19,23,5708.587,94.83
4/7/19,24,5695.804,94.85
4/7/19,25,5676.669,91.34
4/7/19,26,5693.97,91.81
4/7/19,27,5715.306,92.81
4/7/19,28,5731.016,92.83
4/7/19,29,5745.265,90.6
4/7/19,30,5755.26,89.31
4/7/19,31,5760.329,89.37
4/7/19,32,5773.858,90.57
4/7/19,33,5786.382,89.06
4/7/19,34,5777.053,88.83
4/7/19,35,5796.188,88.84
4/7/19,36,5796.044,88.39
4/7/19,37,5843.135,88.83
4/7/19,38,5942.087,90.67
4/7/19,39,6019.535,96.06
4/7/19,40,6026.975,96.94
4/7/19,41,6057.59,98.54
4/7/19,42,6085.919,100.94
4/7/19,43,6086.491,101.95
4/7/19,44,6014.316,97.93
4/7/19,45,5909.221,92.91
4/7/19,46,5815.278,88.3
4/7/19,47,5686.664,92.86
4/7/19,48,5552.449,92.85
4/8/19,1,5409.85,95.48
4/8/19,2,5309.759,95.42
4/8/19,3,5260.154,95.43
4/8/19,4,5206.557,95.43
4/8/19,5,5151.465,95.14
4/8/19,6,5119.308,94.11
4/8/19,7,5074.166,93.36
4/8/19,8,5057.149,93.15
4/8/19,9,5060.489,92.34
4/8/19,10,5089.837,93.15
4/8/19,11,5175.112,94.03
4/8/19,12,5333.943,97.23
4/8/19,13,5525.278,94.85
4/8/19,14,5699.01,97.91
4/8/19,15,5899.803,90.1
4/8/19,16,6178.634,103.74
4/8/19,17,6441.866,111.06
4/8/19,18,6647.489,112.42
4/8/19,19,6756.447,112.77
4/8/19,20,6827.478,112.83
4/8/19,21,6884.459,112.87
4/8/19,22,6913.732,112.66
4/8/19,23,6902.609,112.22
4/8/19,24,6844.744,102.03
4/8/19,25,6811.539,99.38
4/8/19,26,6811.062,93.35
4/8/19,27,6881.825,95.73
4/8/19,28,6896.004,96.07
4/8/19,29,6908.061,97.99
4/8/19,30,6910.84,97.98
4/8/19,31,6935.834,99.14
4/8/19,32,6942.638,99.22
4/8/19,33,6958.83,104.06
4/8/19,34,6935.705,100.1
4/8/19,35,6867.263,97.99
4/8/19,36,6748.241,95.53
4/8/19,37,6662.538,95.57
4/8/19,38,6648.722,95.77
4/8/19,39,6663.87,97.75
4/8/19,40,6622.093,97.94
4/8/19,41,6582.909,104.84
4/8/19,42,6548.119,112.98
4/8/19,43,6478.812,112.63
4/8/19,44,6353.921,104.01
4/8/19,45,6205.84,100.5
4/8/19,46,6068.494,108.05
4/8/19,47,5928.112,101.98
4/8/19,48,5767.655,93.59
4/9/19,1,5618.744,110.72
4/9/19,2,5518.549,109.99
4/9/19,3,5439.004,108.25
4/9/19,4,5368.877,103.69
4/9/19,5,5320.584,97.21
4/9/19,6,5273.294,96.83
4/9/19,7,5241.213,96.82
4/9/19,8,5219.757,95.72
4/9/19,9,5223.768,95.66
4/9/19,10,5248.633,96.93
4/9/19,11,5328.66,96.86
4/9/19,12,5477.655,106.85
4/9/19,13,5662.723,112.01
4/9/19,14,5830.928,113.5
4/9/19,15,6003.879,101.51
4/9/19,16,6263.765,101.59
4/9/19,17,6537.682,104.16
4/9/19,18,6710.861,108.41
4/9/19,19,6814.938,111.65
4/9/19,20,6869.986,112.37
4/9/19,21,6932.707,121.72
4/9/19,22,6946.449,125.79
4/9/19,23,6918.205,125.79
4/9/19,24,6866.577,112.29
4/9/19,25,6816.936,109.69
4/9/19,26,6851.195,111.67
4/9/19,27,6905.691,112.29
4/9/19,28,6943.348,112.41
4/9/19,29,6971.573,112.42
4/9/19,30,6966.519,111.61
4/9/19,31,6989.863,111.71
4/9/19,32,7010.175,111.73
4/9/19,33,6995.528,107.78
4/9/19,34,6965.042,105.33
4/9/19,35,6878.311,97.48
4/9/19,36,6738.669,95.34
4/9/19,37,6646.729,95.55
4/9/19,38,6645.819,95.92
4/9/19,39,6665.893,98.62
4/9/19,40,6652.872,100.98
4/9/19,41,6597.342,100.99
4/9/19,42,6563.248,108.97
4/9/19,43,6494.93,106.08
4/9/19,44,6374.264,101.04
4/9/19,45,6226.58,101.02
4/9/19,46,6074.18,98.1
4/9/19,47,5917.963,95.94
4/9/19,48,5774.852,91.72
4/10/19,1,5659.95,104.81
4/10/19,2,5548.493,98.64
4/10/19,3,5442.026,96.79
4/10/19,4,5367.779,91.82
4/10/19,5,5318.76,91.71
4/10/19,6,5272.852,88.94
4/10/19,7,5238.022,88.76
4/10/19,8,5203.366,88.68
4/10/19,9,5202.974,91.26
4/10/19,10,5231.835,91.79
4/10/19,11,5313.869,95.05
4/10/19,12,5461.255,98.21
4/10/19,13,5637.083,100.36
4/10/19,14,5801.68,104.9
4/10/19,15,5976.36,95.31
4/10/19,16,6231.466,99.95
4/10/19,17,6487.063,101
4/10/19,18,6669.571,99.27
4/10/19,19,6778.707,113.18
4/10/19,20,6860.374,113.46
4/10/19,21,6930.486,113.92
4/10/19,22,6964.188,114.07
4/10/19,23,6954.486,114.07
4/10/19,24,6894.961,113.71
4/10/19,25,6852.825,113.59
4/10/19,26,6875.627,113.69
4/10/19,27,6934.278,114.07
4/10/19,28,6974.013,114.33
4/10/19,29,6966.474,114.32
4/10/19,30,6942.518,114.07
4/10/19,31,6949.253,114.07
4/10/19,32,6959.238,114.07
4/10/19,33,6942.553,114.07
4/10/19,34,6896.864,113.73
4/10/19,35,6809.322,113.17
4/10/19,36,6675.813,99.02
4/10/19,37,6574.525,99.26
4/10/19,38,6580.275,100.29
4/10/19,39,6594.415,112.23
4/10/19,40,6572.417,112.61
4/10/19,41,6527.156,110.06
4/10/19,42,6482.132,114.07
4/10/19,43,6419.376,113.3
4/10/19,44,6296.915,106.11
4/10/19,45,6153.779,101.03
4/10/19,46,6022.81,100.97
4/10/19,47,5880.842,96.92
4/10/19,48,5722.408,93.54
4/11/19,1,5591.071,103.77
4/11/19,2,5497.501,98.7
4/11/19,3,5415.854,98.13
4/11/19,4,5357.243,95.06
4/11/19,5,5297.752,94.09
4/11/19,6,5263.911,92.16
4/11/19,7,5230.184,90.23
4/11/19,8,5210.404,88.79
4/11/19,9,5211.298,88.79
4/11/19,10,5235.239,88.8
4/11/19,11,5311.419,88.8
4/11/19,12,5463.342,91.25
4/11/19,13,5632.084,93.72
4/11/19,14,5798.996,98.67
4/11/19,15,5987.528,91.88
4/11/19,16,6250.014,101.6
4/11/19,17,6519.129,99.85
4/11/19,18,6705.827,96.99
4/11/19,19,6809.293,99.01
4/11/19,20,6857.198,98.17
4/11/19,21,6929.711,101.85
4/11/19,22,6966.658,101.69
4/11/19,23,6957.374,101.49
4/11/19,24,6900.587,99.01
4/11/19,25,6861.338,97.41
4/11/19,26,6840.549,96.99
4/11/19,27,6904.413,99.88
4/11/19,28,6906.645,99.88
4/11/19,29,6900.626,99.01
4/11/19,30,6877.441,96.07
4/11/19,31,6866.597,95.96
4/11/19,32,6857.944,94.96
4/11/19,33,6826.712,93.92
4/11/19,34,6793.582,95.56
4/11/19,35,6713.62,93.59
4/11/19,36,6596.631,91.81
4/11/19,37,6525.053,91.85
4/11/19,38,6535.982,93.9
4/11/19,39,6563.034,98.48
4/11/19,40,6557.691,98.72
4/11/19,41,6544.079,99.87
4/11/19,42,6513.97,113.38
4/11/19,43,6452.387,113.28
4/11/19,44,6328.843,106.02
4/11/19,45,6193.803,100.96
4/11/19,46,6057.734,100.94
4/11/19,47,5920.105,100.85
4/11/19,48,5755.508,93.87
4/12/19,1,5608.71,104.83
4/12/19,2,5501.646,98.45
4/12/19,3,5411.624,96.87
4/12/19,4,5348.316,94.8
4/12/19,5,5285.978,94.05
4/12/19,6,5238.261,92.3
4/12/19,7,5209.733,91.77
4/12/19,8,5188.76,91.27
4/12/19,9,5183.998,90.75
4/12/19,10,5214.186,91.66
4/12/19,11,5292.757,94.02
4/12/19,12,5430.734,96.24
4/12/19,13,5596.518,98.09
4/12/19,14,5754.475,100.91
4/12/19,15,5933.042,91.84
4/12/19,16,6197.789,98.32
4/12/19,17,6461.07,100.73
4/12/19,18,6623.927,96.91
4/12/19,19,6708.889,98.95
4/12/19,20,6774.696,106.41
4/12/19,21,6825.704,113.28
4/12/19,22,6877.779,113.56
4/12/19,23,6879.916,113.6
4/12/19,24,6825.962,113.3
4/12/19,25,6784.915,103.87
4/12/19,26,6791.922,113.32
4/12/19,27,6829.183,113.31
4/12/19,28,6883.982,113.59
4/12/19,29,6895.512,113.68
4/12/19,30,6888.519,113.59
4/12/19,31,6877.262,113.58
4/12/19,32,6891.8,113.6
4/12/19,33,6873.078,113.6
4/12/19,34,6852.397,113.58
4/12/19,35,6777.932,113.27
4/12/19,36,6648.458,98
4/12/19,37,6554.123,95.87
4/12/19,38,6558.263,96.9
4/12/19,39,6564.048,100.78
4/12/19,40,6543.278,102.59
4/12/19,41,6508.553,106.02
4/12/19,42,6455.439,113.73
4/12/19,43,6379.383,113.25
4/12/19,44,6257.061,106.01
4/12/19,45,6129.412,100.93
4/12/19,46,6021.682,100.12
4/12/19,47,5893.898,96.77
4/12/19,48,5774.514,94.85
4/13/19,1,5658.847,114.07
4/13/19,2,5552.554,121.09
4/13/19,3,5466.14,117.31
4/13/19,4,5384.364,116.02
4/13/19,5,5327.283,114.05
4/13/19,6,5265.665,104.79
4/13/19,7,5226.8,97.77
4/13/19,8,5186.543,89.25
4/13/19,9,5167.344,86.66
4/13/19,10,5174.774,86.71
4/13/19,11,5219.459,86.53
4/13/19,12,5275.223,86.68
4/13/19,13,5344.793,89.28
4/13/19,14,5418.244,95.96
4/13/19,15,5500.582,96.98
4/13/19,16,5690.327,104.94
4/13/19,17,5892.994,100.9
4/13/19,18,6075.477,100.93
4/13/19,19,6190.16,107.62
4/13/19,20,6283.929,113.23
4/13/19,21,6343.773,113.24
4/13/19,22,6380.362,113.6
4/13/19,23,6372.743,113.24
4/13/19,24,6312.392,110.25
